"","y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"88",NA,0.6546,-0.7043,1.9547,2.9745,0.9432,0.2532,-1.1619,0.879,-0.2616,0.9369,19.02,24.59,124.0379,1054.9174,0.0903,0.1206,0.1468,0.0827,0.1953,0.0563,0.6491,-0.899,2.2668,1.2239,1.7395,0.4565,-1.1246,1.7371,-0.0745,1.7388
"506",NA,-0.0587,-0.7781,1.6459,1.8834,0.7963,-0.3228,-1.1061,0.8717,0.278,0.7918,9.676,13.14,71.186,141.3016,0.1255,0.2204,0.1188,0.0704,0.2057,0.0958,-0.4432,-1.2796,1.8034,1.3106,1.2069,-0.5626,-1.4303,1.4162,0.5572,1.2063
"335",NA,-0.1021,0.2134,1.656,1.6265,0.7546,-0.4323,-0.2139,0.7828,-0.4893,0.7502,12.3,19.02,80.7587,376.6245,0.0831,0.042,0.0078,0.0085,0.1539,0.0594,0.567,0.1952,1.973,0.5534,1.7901,0.4216,5e-04,1.5447,-0.3857,1.7896
"522",NA,-0.1536,0.5284,1.2671,2.812,0.2404,-0.604,0.1117,0.019,-1.4341,0.2342,24.63,21.6,175.9436,1748.7607,0.103,0.2106,0.231,0.1471,0.1991,0.0674,-0.7201,0.8014,0.677,-0.3422,0.4603,-0.9447,0.5947,0.0695,-1.9236,0.4596
"563",NA,0.3329,2.0471,1.9214,0.9279,0.1412,-0.0115,1.5443,0.9352,-1.7035,0.1355,15.22,30.62,107.8165,680.053,0.1048,0.2087,0.255,0.0943,0.2128,0.0715,0.3642,2.4505,2.2827,-0.9607,0.4488,0.1995,2.1953,1.793,-2.0732,0.4481
"28",NA,0.0699,-0.8242,2.2769,5.047,-0.2254,-0.3289,-1.2356,1.1997,1.7806,-0.2322,18.61,20.25,126.4931,1004.0724,0.0944,0.1066,0.149,0.0773,0.1697,0.057,0.118,-1.6825,2.4809,3.6554,-0.0532,-0.0721,-1.8823,1.9509,2.3485,-0.0539
"101",NA,0.1091,2.0816,0.9438,1.8078,-0.8844,-0.2307,1.6112,0.0267,-0.566,-0.891,13.61,24.98,84.4831,447.4907,0.0949,0.0851,0.0862,0.0449,0.1609,0.0587,0.2977,2.7829,0.5995,0.1947,-0.8317,0.1426,2.554,0.1453,-0.8325,-0.8324
"94",NA,0.2398,0.6378,1.1317,2.437,0.5446,-0.0983,0.2299,0.2178,0.1214,0.5365,13.45,18.3,103.4534,498.9321,0.1022,0.0816,0.0397,0.0278,0.1638,0.0571,0.4375,0.3492,0.4641,1.6842,1.3604,0.2836,0.1598,0.0132,0.6764,1.3595
"264",NA,-0.0466,0.6663,0.9151,2.8371,0.8884,-0.418,0.2466,-0.068,0.1221,0.8837,15.61,19.38,94.8595,688.6716,0.0784,0.0562,0.0421,0.0285,0.1547,0.0544,-0.5187,1.2692,0.5137,1.7828,1.7725,-0.6893,1.0727,0.0304,0.6447,1.7721
"545",NA,1.212,0.7681,0.909,2.3709,0.8735,0.8715,0.3323,-0.0231,-0.0071,0.8684,13.87,20.7,79.3321,502.8184,0.0958,0.1018,0.0369,0.0237,0.162,0.0669,1.7158,0.6784,0.8081,1.5815,1.9699,1.5591,0.4736,0.3492,0.5528,1.9693
"35",NA,0.8584,1.0424,0.4976,1.1716,0.6723,0.4962,0.6563,-0.5089,-1.6248,0.6656,16.13,17.88,119.3204,771.5851,0.104,0.1559,0.1354,0.0775,0.1998,0.0652,1.0863,1.1889,0.0672,-0.5124,0.8144,0.9139,1.0041,-0.4309,-1.677,0.8137
"357",NA,0.3432,0.4266,0.6443,2.6776,0.5563,0.018,0.0264,-0.2544,0.46,0.549,13.05,18.59,78.9145,738.8447,0.1082,0.1304,0.096,0.056,0.2035,0.065,0.6293,0.6013,0.0115,1.9882,0.5984,0.4796,0.411,-0.435,1.0128,0.5975
"256",NA,-0.7658,1.3523,1.4396,2.8087,0.8786,-1.1037,0.9707,0.5063,0.398,0.8703,13.96,17.05,85.7361,517.9836,0.1096,0.1279,0.0979,0.0525,0.1908,0.0613,-1.3915,2.3132,1.4296,1.7047,1.6002,-1.5483,2.1333,0.9671,0.6645,1.5993
"189",NA,0.7651,1.242,0.5537,0.988,0.3819,0.445,0.8403,-0.3014,-1.0415,0.3742,11.81,17.39,71.69,444.8202,0.1007,0.0556,0.0235,0.0155,0.1718,0.0578,1.1489,1.8035,0.3474,-0.1783,1.4308,1.0077,1.6198,-0.0736,-1.0875,1.43
"560",NA,-0.6512,1.3725,2.2894,0.5277,-1.8958,-0.9585,0.9167,1.4464,-1.4438,-1.9006,11.51,23.93,66.9671,479.7096,0.0926,0.1021,0.1112,0.0411,0.1388,0.0657,-0.4797,1.521,3.1997,-0.7959,-2.4225,-0.6175,1.2984,2.7813,-1.6836,-2.423
"425",NA,0.9722,-1.7934,-0.7549,3.1576,-0.3366,0.6889,-2.2212,-1.5278,1.506,-0.3429,9.742,19.12,57.2989,378.8959,0.1075,0.0833,0.0089,0.0197,0.2538,0.0703,1.4387,-2.2166,-1.3676,3.0126,0.0309,1.3161,-2.412,-1.7489,2.2405,0.0302
"18",NA,-0.5485,-0.034,1.3377,1.2936,1.1169,-0.9051,-0.4472,0.33,-1.4862,1.1098,16.13,20.68,107.2866,717.7128,0.117,0.2022,0.1722,0.1028,0.2164,0.0736,-0.0603,-0.0222,1.896,-0.5346,1.9427,-0.2317,-0.2243,1.396,-1.6942,1.9419
"434",NA,3.2355,-1.2612,0.7128,2.6287,-1.1092,2.839,-1.69,-0.3698,-0.6589,-1.1164,18.82,21.97,118.4311,1100.7589,0.1018,0.1389,0.1594,0.0874,0.1943,0.0613,4.6009,-1.9671,0.2824,1.2041,-1.5385,4.41,-2.1773,-0.2506,-0.1094,-1.5393
"214",NA,0.1369,-2.4302,1.6413,3.6195,-1.5468,-0.2467,-2.8947,0.5969,0.5767,-1.5542,17.42,25.56,125.0165,943.4087,0.1006,0.1146,0.1682,0.066,0.1308,0.0587,-0.4853,-3.7184,2.2363,2.3278,-2.0368,-0.6674,-3.949,1.7218,1.0886,-2.0376
"19",NA,0.2123,-0.2795,1.0363,5.3174,0.1427,-0.2007,-0.7117,-0.073,1.8076,0.1346,19.81,22.15,124.9061,1251.4857,0.0983,0.1027,0.1479,0.095,0.1582,0.054,-0.0679,-0.6358,0.6626,4.01,0.5239,-0.2659,-0.8473,0.1174,2.6324,0.5231
"47",NA,1.4061,2.6962,0.8555,0.9284,-0.1692,1.1442,2.2985,0.1441,-0.4505,-0.1731,8.196,16.84,43.2534,100.6375,0.086,0.0594,0.0159,0.0059,0.1769,0.065,2.2255,3.9334,0.7075,0.1387,0.351,2.1171,3.7534,0.3601,-0.524,0.3506
"210",NA,-1.2437,-1.0855,0.9947,2.8523,0.4817,-1.6095,-1.4206,0.0217,0.1957,0.4767,15.27,12.91,99.0811,817.4242,0.0818,0.0623,0.0589,0.0316,0.1359,0.0553,-1.1757,-1.8503,0.3996,2.057,0.8861,-1.3437,-2.0003,-0.0793,0.938,0.8856
"51",NA,-0.5251,-0.669,1.558,1.7125,0.4445,-0.8457,-1.1209,0.7042,-0.3174,0.4394,11.76,21.6,71.4518,397.5539,0.0864,0.0497,0.0166,0.0112,0.1495,0.0589,-0.6875,-1.229,1.4591,0.5876,0.8856,-0.8283,-1.4397,1.0396,-0.3212,0.885
"290",NA,1.8693,2.0407,1.7577,2.6684,-0.9392,1.5544,1.6215,0.9229,0.7233,-0.9444,11.37,18.89,72.443,410.6565,0.0871,0.0501,0.024,0.0217,0.2013,0.0596,2.8236,3.3278,1.8612,2.1792,-1.2841,2.6861,3.1342,1.4491,1.2994,-1.2847
"261",NA,0.633,0.4351,1.5489,3.0435,-0.0037,0.2153,-0.0462,0.4266,-0.5028,-0.0117,20.31,27.06,135.8802,1436.1434,0.1,0.1088,0.1519,0.0933,0.1814,0.0557,0.9965,0.5519,1.4267,0.6964,0.185,0.7955,0.313,0.8759,-0.692,0.1842
"113",NA,1.5522,0.2847,4.0037,2.4959,-0.5609,1.2218,-0.1038,3.0426,0.0274,-0.561,14.26,19.65,91.0166,588.7351,0.0784,0.2233,0.3003,0.078,0.1704,0.0777,2.0606,0.2996,5.2452,1.1305,-0.9561,1.9033,0.1063,4.7679,0.0717,-0.9561
"48",NA,0.9912,0.3754,1.0198,2.7507,-0.4583,0.6634,-0.0216,0.1197,0.4847,-0.4663,13.17,18.66,88.5368,634.2903,0.1158,0.1231,0.1226,0.0734,0.2128,0.0678,1.6606,0.0879,1.3522,2.4344,-0.6488,1.5098,-0.1023,0.9038,1.4424,-0.6497
"453",NA,-0.5863,-1.4748,1.556,2.1576,0.5666,-0.9073,-1.9859,0.6937,0.0942,0.5623,12,28.23,75.6179,474.2521,0.0844,0.0645,0.0406,0.0194,0.1615,0.061,-0.8433,-2.5714,1.6892,1.2316,0.2893,-0.9859,-2.8186,1.2641,0.3107,0.2888
"295",NA,0.9958,-0.0247,-1.0214,3.1347,1.4652,0.6681,-0.3846,-1.9119,0.9569,1.4588,12.72,13.78,55.4601,509.2917,0.0967,0.0839,0.0129,0.0192,0.1638,0.061,1.6096,0.1874,-2.5736,2.3333,2.276,1.4615,0.0297,-3.0122,1.3725,2.2753
"322",NA,0.3035,0.5192,0.3104,2.6708,-0.8795,-0.1163,0.1098,-0.8068,-0.8546,-0.8852,20.16,19.66,111.6692,1358.243,0.0802,0.0856,0.1155,0.0773,0.1928,0.051,0.4001,0.1922,-0.6993,0.5889,-0.9389,0.1996,-0.0046,-1.247,-0.7936,-0.9395
"284",NA,1.4799,1.0706,1.5522,2.5872,-0.2522,1.1194,0.6815,0.5392,-0.2069,-0.259,16.24,18.77,117.4332,815.639,0.1066,0.1802,0.1948,0.0905,0.1876,0.0668,2.1997,1.6791,2.0171,0.9587,-0.1737,2.0271,1.4895,1.5153,-0.205,-0.1744
"217",NA,0.5225,0.3436,2.219,2.0543,1.097,0.2116,-0.059,1.3574,0.0197,1.0916,11.89,18.35,56.5741,589.1906,0.0936,0.1154,0.0664,0.0314,0.1967,0.0631,0.4618,0.4101,3.6596,1.4446,1.3717,0.3212,0.2208,3.2333,0.5331,1.3712
"321",NA,-0.6318,0.1629,0.577,2.9128,2.6712,-0.9186,-0.2134,-0.2186,1.154,2.6657,10.25,16.18,75.2483,403.1156,0.1061,0.1111,0.0673,0.0396,0.1743,0.0728,-0.7891,-0.0152,0.7198,2.0447,4.3471,-0.9157,-0.1896,0.3246,1.2339,4.3464
"330",NA,1.9293,-0.899,0.5249,3.7843,-0.6156,1.5619,-1.3244,-0.4836,0.9521,-0.6242,16.26,21.88,107.1869,663.7619,0.1165,0.1283,0.1799,0.0798,0.1869,0.0653,2.9386,-1.227,-0.3779,3.1073,-0.7405,2.7649,-1.4363,-0.8771,1.9317,-0.7415
"257",NA,-0.0109,0.1163,2.7055,5.3083,-0.2295,-0.4076,-0.3779,1.5835,1.8776,-0.235,19.55,28.77,137.0303,1203.4682,0.0926,0.2063,0.1784,0.1144,0.1893,0.0623,-0.4071,-0.5042,3.2411,4.4177,-0.0894,-0.6015,-0.7516,2.6893,3.0624,-0.09
"389",NA,0.9848,1.374,0.93,2.7089,0.8782,0.6824,1.012,0.09,0.7715,0.8762,11.27,15.5,67.2794,651.5121,0.0836,0.1114,0.1007,0.0276,0.181,0.0725,1.5706,2.2592,1.3448,2.2408,1.565,1.4351,2.0903,0.9293,1.3643,1.5647
"495",NA,-1.7907,-0.6459,-0.2136,4.6021,1.9427,-2.1305,-1.0857,-1.1193,2.3225,1.9398,13.16,20.54,93.7295,544.2103,0.0734,0.0528,0.018,0.0126,0.1713,0.0589,-2.9103,-0.4934,-1.5673,4.8573,2.9467,-3.0624,-0.6976,-2.012,3.8615,2.9465
"23",NA,1.3558,1.2027,0.1873,2.5145,-0.5639,1.0104,0.8707,-0.7939,-0.0894,-0.5702,15.34,14.26,105.3946,771.6054,0.1073,0.2135,0.2077,0.0976,0.2521,0.0703,1.5978,2.0881,-0.31,1.3346,-0.4382,1.4322,1.9304,-0.7977,0.2304,-0.4389
"53",NA,0.6557,1.0309,2.3938,1.0836,0.8571,0.3319,0.6179,1.5353,-0.9651,0.8531,11.94,18.24,73.2297,483.5346,0.0826,0.0475,0.0197,0.0135,0.1868,0.0611,0.8148,1.565,2.9056,-0.5363,2.0447,0.6725,1.3756,2.4834,-1.4526,2.0443
"450",NA,0.3741,0.9433,2.7117,4.6675,0.0149,-0.051,0.53,1.5705,0.9868,0.0076,21.1,20.52,134.7026,1433.894,0.0968,0.1175,0.1572,0.1155,0.1554,0.0566,0.3673,0.7738,3.5235,3.058,0.1586,0.1615,0.5724,2.9632,1.6319,0.1578
"557",NA,0.1622,0.1805,0.4705,0.6885,-0.0256,-0.1292,-0.255,-0.3234,-1.0347,-0.0321,10.16,19.59,83.511,353.2546,0.1003,0.075,0.005,0.0112,0.1791,0.0633,0.5544,0.0956,0.3062,-0.0419,0.5424,0.4279,-0.1029,-0.084,-0.8396,0.5417
"510",NA,0.2489,-0.123,0.4895,2.5342,-1.0908,-0.101,-0.5673,-0.5002,-0.1276,-1.0986,15.46,23.95,101.1854,745.6917,0.1183,0.187,0.203,0.0852,0.1807,0.0708,0.7609,-0.2271,-0.0382,1.6844,-1.4399,0.594,-0.448,-0.529,0.5627,-1.4408
"231",NA,-1.1763,-1.3267,1.7706,3.6001,-0.6411,-1.5495,-1.7198,0.7388,0.6546,-0.6497,17.05,19.08,104.8422,1072.6894,0.1141,0.1572,0.191,0.109,0.2131,0.0632,-1.4764,-2.0818,2.0118,2.8492,-0.4721,-1.6551,-2.2734,1.5004,1.6382,-0.4731
"58",NA,-1.162,1.1866,2.1132,1.4417,-1.0519,-1.5086,0.7579,1.1642,-1.0763,-1.0596,14.71,21.59,90.4775,779.6152,0.1137,0.1365,0.1293,0.0812,0.2027,0.0676,-1.706,1.1902,2.2932,-0.0829,-1.137,-1.8684,0.9817,1.8214,-1.1586,-1.1379
"490",NA,1.0145,0.6409,1.2202,2.7484,-0.5629,0.6327,0.2105,0.2005,-0.1371,-0.5672,16.69,20.2,98.7987,857.8469,0.075,0.0711,0.0365,0.0231,0.1846,0.0532,1.1043,1.2352,0.3663,0.8781,-0.6214,0.9264,1.0334,-0.1331,-0.314,-0.6218
"39",NA,1.7486,1.1737,2.1775,1.4275,1.0575,1.3841,0.6872,1.2171,-1.1765,1.0504,14.99,25.2,95.8461,766.1321,0.0939,0.0513,0.024,0.029,0.1565,0.055,2.5444,1.3621,2.5075,-0.8727,1.7008,2.3783,1.1307,2.0347,-1.9753,1.7
"166",NA,0.2291,0.459,0.7823,4.1065,-1.0898,-0.1347,0.0285,-0.181,1.5182,-1.0958,14.97,19.76,111.9713,670.2501,0.0842,0.0535,0.0195,0.0194,0.1515,0.0527,-0.1898,0.6755,1.0515,3.5335,-1.1104,-0.3557,0.4762,0.5786,2.4361,-1.111
"394",NA,3.2211,-0.7209,-0.0362,2.7489,2.2419,2.8019,-1.1399,-1.1983,-0.9556,2.2334,21.61,22.28,147.4589,1327.931,0.1167,0.2087,0.281,0.1562,0.2162,0.0661,4.4325,-1.1694,-1.4584,0.0972,3.2966,4.2254,-1.3791,-2.0294,-1.3364,3.2957
"152",NA,1.8439,-0.5925,0.8526,1.7288,0.5876,1.5933,-1.0111,0.1375,0.3481,0.5856,8.219,20.7,47.2219,291.6164,0.094,0.1305,0.1321,0.0217,0.2222,0.0826,2.3723,-0.1843,1.289,1.1963,1.7221,2.2651,-0.3873,0.9364,0.5316,1.7218
"546",NA,-0.2885,0.8077,0.7573,3.9461,-0.1683,-0.6316,0.343,-0.1609,1.5928,-0.1747,13.62,23.23,79.463,464.825,0.0925,0.0675,0.0297,0.0244,0.1664,0.058,-0.2814,1.2028,0.9193,3.809,0.2803,-0.4369,0.9827,0.4668,2.7884,0.2796
"319",NA,0.7334,-1.8589,-0.0714,2.2036,-1.2686,0.4771,-2.2492,-0.8243,0.6882,-1.2706,9.042,18.9,57.3181,84.8378,0.0997,0.1972,0.1975,0.0491,0.233,0.0874,0.6741,-2.4591,-0.359,1.7327,-1.64,0.5602,-2.6495,-0.7338,1.0138,-1.6403
"439",NA,-0.0056,1.292,0.4524,2.8317,-0.7573,-0.3526,0.8608,-0.4741,0.4368,-0.7629,13.85,19.6,96.1943,571.8057,0.0868,0.0633,0.0134,0.0229,0.1555,0.0567,-0.5823,1.6391,0.4849,1.7211,-0.6682,-0.7396,1.4407,0.0287,0.6869,-0.6688
"393",NA,-0.6169,1.7862,2.1607,2.155,-0.4967,-0.971,1.3828,1.1789,-0.53,-0.5048,15.49,19.97,127.2231,695.8984,0.116,0.1562,0.1891,0.0911,0.1929,0.0674,-1.1182,2.04,2.5507,0.4212,-0.4145,-1.286,1.8426,2.0631,-0.7081,-0.4155
"262",NA,0.0711,-0.2422,2.1318,3.8197,-1.0117,-0.3204,-0.7054,1.0951,0.8045,-1.0181,17.35,23.06,114.8958,1018.2902,0.0866,0.0629,0.0289,0.0284,0.1564,0.0531,-0.5087,-0.5957,2.137,2.41,-1.0845,-0.6913,-0.8148,1.6292,1.1786,-1.0852
"513",NA,0.4156,1.1235,0.6602,2.855,0.4286,0.0879,0.7085,-0.2527,0.5415,0.4224,13.4,20.52,91.9177,403.6866,0.1106,0.1469,0.1445,0.0817,0.2116,0.0732,0.4498,1.8764,0.4995,2.2622,1.2198,0.2976,1.6747,0.0445,1.2541,1.219
"141",NA,0.578,0.4696,3.0655,2.5112,0.6262,0.2862,0.1236,2.2829,0.8563,0.6211,9.738,11.97,59.4801,149.9047,0.0925,0.041,0,0,0.1903,0.0642,0.9406,0.1639,4.0604,2.193,1.2155,0.8172,0.0204,3.6809,1.421,1.215
"3",NA,0.3852,0.779,-0.0377,2.4344,-0.0163,-0.0186,0.3625,-1.1422,-0.9885,-0.0249,19.69,21.25,129.2466,1476.0905,0.1096,0.1599,0.1974,0.1279,0.2069,0.06,0.2222,1.1582,-0.685,0.2008,0.2112,0.0261,0.9531,-1.2296,-1.1524,0.2103
"334",NA,-0.0236,-0.1581,2.9448,3.4676,1.0806,-0.3379,-0.5395,2.1054,1.5349,1.0764,11.25,14.78,67.4676,293.6187,0.0831,0.0446,0.001,0.0029,0.1773,0.0608,-0.0168,-0.4759,3.7588,3.1855,1.951,-0.1535,-0.6414,3.3486,2.3107,1.9506
"97",NA,1.4567,-0.6575,0.5242,2.742,0.28,1.1343,-1.0641,-0.3407,0.6616,0.2735,12.18,17.84,91.0751,447.6982,0.1045,0.0706,0.0249,0.0294,0.19,0.0664,1.9813,-1.1232,0.6234,1.7561,0.9118,1.8374,-1.3098,0.1957,0.8286,0.911
"402",NA,-2.1769,0.8935,1.0314,4.362,-0.4042,-2.4994,0.5794,0.1722,2.298,-0.4104,11.93,10.91,77.265,615.7433,0.0887,0.0524,0.0261,0.018,0.1601,0.0554,-3.1421,1.1523,1.361,4.2649,0.1304,-3.2843,1.0182,0.9377,3.3438,0.1298
"428",NA,0.7266,-1.3905,-0.4009,1.3179,-0.0017,0.4219,-1.8403,-1.2184,-0.5343,-0.0069,10.8,21.98,65.0843,617.9754,0.088,0.0574,0.0361,0.014,0.2016,0.0598,1.0607,-1.9745,-1.2105,-0.3088,-0.2311,0.9282,-2.1871,-1.6129,-1.1549,-0.2317
"487",NA,0.4343,-2.1296,1.4752,1.6598,-0.2415,0.0776,-2.5174,0.5213,-0.8833,-0.2477,14.64,16.85,106.8165,610.4738,0.0864,0.067,0.0519,0.0279,0.1409,0.0536,0.6042,-3.4088,1.5336,-0.199,0.0641,0.441,-3.5882,1.0639,-1.2816,0.0635
"31",NA,0.667,-0.9814,0.967,2.8455,0.1303,0.2788,-1.4344,-0.1149,-0.4062,0.1226,18.63,25.11,120.4007,914.0068,0.1064,0.1887,0.2319,0.1244,0.2183,0.062,0.7602,-2.1924,0.705,0.9858,0.7949,0.5715,-2.4192,0.1705,-0.3175,0.794
"376",NA,0.6445,0.2701,2.8392,2.8376,0.6437,0.2803,-0.105,1.8314,0.0742,0.6379,16.17,16.07,112.4842,792.5122,0.0988,0.1438,0.0665,0.054,0.199,0.0657,0.6438,0.3813,3.3716,1.7863,1.3747,0.4709,0.2077,2.8746,0.6321,1.3741
"514",NA,-0.094,0.4893,1.9767,2.1989,0.1401,-0.446,0.1484,1.0265,-0.3261,0.1325,14.58,13.66,84.1352,708.8529,0.0983,0.0892,0.0822,0.0435,0.1739,0.0564,0.2927,0.5457,2.5453,1.0336,0.4561,0.1304,0.3903,2.0758,-0.0438,0.4553
"358",NA,1.4768,-1.0129,0.3121,1.7501,0.298,1.1278,-1.4033,-0.6143,-0.6488,0.2927,13.87,16.21,96.1632,825.8251,0.0874,0.0549,0.015,0.0209,0.1424,0.0588,2.1141,-1.4462,-0.294,0.2794,0.271,1.9565,-1.6218,-0.7499,-0.7557,0.2704
"418",NA,0.3158,1.5646,1.0927,3.2579,1.8055,-0.0383,1.1444,0.1074,0.4697,1.7982,15.5,21.08,109.5511,772.7715,0.112,0.1571,0.1522,0.0848,0.2085,0.0686,0.0228,2.4458,0.5627,2.7993,2.9659,-0.145,2.2408,0.0739,1.6371,2.9651
"95",NA,-0.1015,-1.9147,2.265,3.6171,-0.3325,-0.4502,-2.3188,1.2932,1.0038,-0.3397,15.06,19.83,101.6504,719.2888,0.1039,0.1553,0.17,0.0882,0.1855,0.0628,0.0456,-3.4725,2.7086,2.8544,-0.3511,-0.1191,-3.6693,2.2257,1.7482,-0.3518
"396",NA,-0.2932,0.1149,-0.1193,5.2495,1.0008,-0.645,-0.2832,-1.0487,2.8221,0.9964,14.06,17.18,96.8113,658.365,0.0804,0.0536,0.0268,0.0325,0.1641,0.0576,-0.1154,0.2645,-1.042,5.8116,2.1076,-0.2745,0.0824,-1.5007,4.7664,2.1072
"553",NA,2.3473,1.2657,1.1041,2.3867,1.4308,2.0105,0.7373,0.2144,0.1722,1.4258,12.77,29.43,82.1366,657.5783,0.0828,0.0423,0.02,0.015,0.1539,0.0564,3.1213,1.9034,0.8225,1.5424,1.7772,2.9721,1.6497,0.385,0.5692,1.7767
"128",NA,-0.1063,0.5993,0.7045,3.6604,0.1364,-0.5138,0.1949,-0.3826,0.3311,0.1302,19,18.91,130.0407,1146.9054,0.0822,0.0803,0.0927,0.0563,0.1946,0.0504,-0.1174,1.0837,-0.1848,2.3085,0.4153,-0.3106,0.8913,-0.7178,0.9827,0.4147
"34",NA,-0.3471,1.5461,1.8141,3.3944,0.1174,-0.7446,1.0723,0.7107,0.0286,0.1118,19.27,26.47,128.7514,1072.3987,0.094,0.1719,0.1657,0.0759,0.1853,0.0626,-1.0109,2.2552,1.7232,1.5706,-0.0057,-1.2041,2.0196,1.1817,0.2343,-0.0063
"424",NA,0.6357,-0.78,-0.2385,1.5019,-1.1383,0.3,-1.1863,-1.1624,-0.8536,-1.1435,13.66,19.13,85.15,701.2092,0.0906,0.1147,0.0966,0.0481,0.1848,0.0618,0.4836,-1.3761,-1.3261,0.0284,-0.4521,0.3288,-1.5698,-1.7837,-0.9933,-0.4527
"441",NA,1.1326,1.2586,1.3075,1.5511,-1.4415,0.8348,0.8746,0.4796,-0.3378,-1.4456,10.97,17.2,70.2686,364.0637,0.0891,0.1113,0.0946,0.0361,0.1489,0.0664,1.6491,2.2746,1.0783,0.6589,-2.0829,1.5161,2.0937,0.6678,-0.1992,-2.0834
"273",NA,2.0406,0.1168,2.3516,3.2073,1.8147,1.6186,-0.2945,1.171,-0.6126,1.8089,21.75,20.99,152.4542,1407.6972,0.094,0.1961,0.2195,0.1088,0.1721,0.0619,3.325,0.4368,3.0689,0.6875,3.2581,3.1168,0.2337,2.4918,-0.7777,3.2574
"531",NA,0.7861,3.0579,1.2027,-0.0269,-0.3767,0.4745,2.6618,0.3526,-2.0434,-0.3837,11.75,17.56,85.4598,384.7622,0.1073,0.0971,0.0528,0.0444,0.1598,0.0668,1.6531,4.1019,0.879,-1.0115,-0.2099,1.5133,3.9177,0.4569,-1.9158,-0.2107
"137",NA,-0.8673,1.0725,1.7652,0.8462,0.1725,-1.1848,0.6831,0.9169,-1.1754,0.1644,11.71,16.67,79.2355,339.5671,0.1051,0.061,0.0359,0.026,0.1339,0.0594,-1.0944,1.4319,2.2275,-0.6213,0.4376,-1.2346,1.2534,1.8083,-1.5267,0.4367
"96",NA,0.7493,0.4701,0.8409,3.622,1.3437,0.3354,0.0285,-0.2803,0.1125,1.3373,20.26,23.03,141.8564,1085.9816,0.0908,0.1313,0.1465,0.0868,0.2095,0.0565,1.3198,0.7236,0.1864,1.6993,2.1718,1.1195,0.5069,-0.3636,0.3211,2.1711
"411",NA,-1.277,-0.0083,-0.5605,2.7797,-1.2735,-1.591,-0.4108,-1.3975,0.8202,-1.279,11.36,17.57,75.1573,327.3909,0.0886,0.0531,0.0278,0.021,0.1601,0.0591,-1.4908,-0.5026,-1.1047,2.4047,-1.2643,-1.6282,-0.6874,-1.5178,1.5208,-1.2648
"1",NA,2.4469,-0.3118,-0.7055,2.4898,0.0404,2.0755,-0.5792,-1.7753,-0.6249,0.0341,17.99,10.38,145.3625,916.8014,0.1184,0.2776,0.3001,0.1471,0.2419,0.0787,3.1117,-0.6816,-1.5711,0.2401,-0.1245,2.9288,-0.8059,-2.1012,-1.0227,-0.1252
"465",NA,-0.089,0.7409,1.537,2.362,0.1497,-0.4275,0.336,0.6359,0.0821,0.146,13.17,18.22,86.9132,646.2048,0.0747,0.0599,0.0486,0.0287,0.1454,0.0555,-0.1981,0.7097,1.4441,1.4889,0.0874,-0.3502,0.521,0.9992,0.4936,0.087
"338",NA,1.076,2.0184,1.1976,3.7171,1.3935,0.6802,1.588,0.1137,0.4567,1.3879,18.77,21.43,128.9584,1278.7494,0.0912,0.1402,0.106,0.0609,0.1953,0.0608,1.1128,2.8708,0.5587,2.1417,2.8973,0.9223,2.6628,0.0268,0.8361,2.8967
"401",NA,-0.8698,-0.329,0.1632,1.307,-1.8049,-1.2423,-0.731,-0.9175,-1.7998,-1.8133,17.91,21.02,125.8181,958.3242,0.123,0.2576,0.3189,0.1198,0.2113,0.0712,-1.9751,-0.4716,-0.6266,-1.5979,-2.8156,-2.1578,-0.6731,-1.1604,-2.8579,-2.8166
"209",NA,0.2534,1.0826,2.1718,2.7097,0.8635,-0.0702,0.6373,1.2615,0.4518,0.8589,13.11,22.54,77.1203,387.9276,0.1002,0.1483,0.087,0.051,0.185,0.0731,0.1483,1.0376,2.6693,1.8437,1.4806,-0.0016,0.8226,2.2178,0.855,1.4801
"204",NA,-0.2225,-2.641,0.971,2.1824,-0.8549,-0.552,-3.0889,0.0444,-0.2152,-0.8641,13.81,23.75,91.8036,652.281,0.1323,0.1768,0.1558,0.0918,0.2251,0.0742,-0.7745,-4.4209,1.0027,1.2411,-1.005,-0.9293,-4.6416,0.5407,0.2047,-1.0061
"218",NA,1.6203,1.2043,0.3918,1.3752,0.3381,1.3253,0.8102,-0.4044,-0.3727,0.3349,10.2,17.48,61.7334,162.4286,0.0805,0.0591,0.0577,0.0107,0.1964,0.0632,2.4005,1.9039,0.1162,0.7759,0.4995,2.2733,1.7204,-0.2751,-0.0315,0.4992
"379",NA,-1.2981,0.2475,1.3668,2.8913,-0.4936,-1.6403,-0.1211,0.443,0.5241,-0.498,13.66,15.15,104.4731,493.7954,0.0827,0.0755,0.0425,0.0247,0.1792,0.059,-1.7078,0.7374,1.6448,1.9783,-0.6246,-1.8634,0.5699,1.1897,0.9529,-0.6251
